Order_ID;Row ID;Product_ID;Customer_ID;Order_Date;Ship_Date;Ship_Mode;Sales;Quantity;Discount;Profit
CA-2014-121006;5169;OFF-ST-10004950;SC-20020;11/10/2014;11/16/2014;Standard Class;62.94;3;0;11.9586
CA-2014-121006;5170;OFF-ST-10001490;SC-20020;11/10/2014;11/16/2014;Standard Class;535.41;3;0;160.623
CA-2016-122903;5171;FUR-CH-10002024;LA-16780;5/27/2016;5/29/2016;Second Class;3504.9;5;0;700.98
CA-2016-122903;5172;OFF-PA-10001790;LA-16780;5/27/2016;5/29/2016;Second Class;144.12;3;0;69.1776
CA-2016-122903;5173;OFF-PA-10000994;LA-16780;5/27/2016;5/29/2016;Second Class;314.55;3;0;150.984
CA-2015-107741;5174;OFF-AR-10002399;FC-14335;3/8/2015;3/10/2015;First Class;3.408;1;0.2;0.8946
CA-2017-106432;5175;OFF-BI-10002799;CA-12265;10/19/2017;10/24/2017;Standard Class;2.072;2;0.8;-3.5224
CA-2017-106432;5176;FUR-BO-10004360;CA-12265;10/19/2017;10/24/2017;Standard Class;328.3992;3;0.32;-91.7586
CA-2016-148908;5177;OFF-BI-10002082;JH-15985;11/5/2016;11/8/2016;First Class;53.248;2;0.2;19.968
CA-2016-123015;5178;OFF-BI-10004967;AJ-10795;12/26/2016;12/30/2016;Standard Class;4.992;3;0.2;1.6848
US-2015-120502;5179;FUR-FU-10004973;BT-11395;4/13/2015;4/19/2015;Standard Class;37.68;2;0;15.8256
US-2015-120502;5180;TEC-PH-10003645;BT-11395;4/13/2015;4/19/2015;Standard Class;258.576;2;0.2;19.3932
US-2015-120502;5181;OFF-AP-10004980;BT-11395;4/13/2015;4/19/2015;Standard Class;75.84;2;0;29.5776
CA-2017-108749;5182;OFF-PA-10003797;DJ-13510;9/12/2017;9/15/2017;First Class;45.36;7;0;21.7728
CA-2017-108749;5183;OFF-BI-10003707;DJ-13510;9/12/2017;9/15/2017;First Class;45.78;3;0;22.89
CA-2017-163335;5184;OFF-ST-10000885;AG-10675;9/24/2017;9/27/2017;First Class;40.29;3;0;10.0725
CA-2017-163335;5185;OFF-BI-10002827;AG-10675;9/24/2017;9/27/2017;First Class;38.71;7;0;17.8066
CA-2015-134719;5186;OFF-ST-10004459;JD-15790;10/10/2015;10/15/2015;Standard Class;1801.632;6;0.2;-337.806
US-2015-154389;5187;TEC-PH-10002789;EH-14125;11/27/2015;12/3/2015;Standard Class;748.752;8;0.4;-162.2296
CA-2015-115567;5188;TEC-AC-10001314;ZC-21910;9/13/2015;9/18/2015;Standard Class;199.96;4;0;15.9968
CA-2015-115567;5189;FUR-CH-10000015;ZC-21910;9/13/2015;9/18/2015;Standard Class;1516.2;7;0;394.212
US-2017-136679;5190;TEC-AC-10004855;XP-21865;11/14/2017;11/18/2017;Standard Class;167.952;6;0.2;-27.2922
US-2017-136679;5191;OFF-AR-10003582;XP-21865;11/14/2017;11/18/2017;Standard Class;45.04;2;0.2;4.504
US-2017-141943;5192;OFF-EN-10003448;DK-12985;5/5/2017;5/9/2017;Standard Class;23.16;2;0;11.58
CA-2014-101560;5193;FUR-FU-10003773;CS-12250;11/28/2014;12/1/2014;Second Class;397.6;5;0;43.736
CA-2014-101560;5194;OFF-PA-10001363;CS-12250;11/28/2014;12/1/2014;Second Class;85.96;7;0;40.4012
CA-2014-101560;5195;OFF-AR-10004757;CS-12250;11/28/2014;12/1/2014;Second Class;13.12;4;0;4.3296
CA-2014-101560;5196;OFF-BI-10000309;CS-12250;11/28/2014;12/1/2014;Second Class;45.66;3;0;22.3734
CA-2014-159709;5197;OFF-EN-10001434;AI-10855;5/10/2014;5/15/2014;Standard Class;158.13;3;0;77.4837
CA-2014-159709;5198;TEC-PH-10003988;AI-10855;5/10/2014;5/15/2014;Standard Class;43.6;5;0.2;4.36
CA-2016-103982;5199;OFF-SU-10000151;AA-10315;3/3/2016;3/8/2016;Standard Class;3930.072;3;0.2;-786.0144
CA-2016-103982;5200;OFF-FA-10001332;AA-10315;3/3/2016;3/8/2016;Standard Class;2.304;1;0.2;0.7776
CA-2016-103982;5201;TEC-PH-10000895;AA-10315;3/3/2016;3/8/2016;Standard Class;431.976;3;0.2;32.3982
CA-2016-103982;5202;TEC-AC-10002857;AA-10315;3/3/2016;3/8/2016;Standard Class;41.72;7;0.2;5.7365
CA-2015-142454;5203;FUR-FU-10004018;RE-19450;8/15/2015;8/19/2015;Standard Class;104.23;7;0;28.1421
CA-2015-142454;5204;OFF-ST-10003638;RE-19450;8/15/2015;8/19/2015;Standard Class;70.26;3;0;18.9702
CA-2015-102015;5205;OFF-AR-10004685;TM-21010;9/12/2015;9/18/2015;Standard Class;9.26;2;0;3.0558
CA-2015-102015;5206;OFF-ST-10001713;TM-21010;9/12/2015;9/18/2015;Standard Class;105.98;2;0;4.2392
CA-2015-102015;5207;OFF-FA-10000490;TM-21010;9/12/2015;9/18/2015;Standard Class;1.24;1;0;0.5828
CA-2015-102015;5208;OFF-LA-10002043;TM-21010;9/12/2015;9/18/2015;Standard Class;20.7;2;0;9.936
CA-2015-102015;5209;OFF-PA-10002464;TM-21010;9/12/2015;9/18/2015;Standard Class;28.9;5;0;14.161
CA-2015-102015;5210;OFF-EN-10002504;TM-21010;9/12/2015;9/18/2015;Standard Class;27.18;1;0;12.7746
CA-2015-156755;5211;OFF-ST-10002615;YS-21880;1/12/2015;1/18/2015;Standard Class;465.18;3;0;120.9468
CA-2015-130876;5212;OFF-ST-10004258;AZ-10750;5/12/2015;5/16/2015;Second Class;36.63;3;0;9.8901
CA-2016-145898;5213;OFF-ST-10004507;CM-12445;9/26/2016;9/26/2016;Same Day;51.45;3;0;13.8915
CA-2016-145898;5214;OFF-LA-10000262;CM-12445;9/26/2016;9/26/2016;Same Day;7.83;3;0;3.6018
CA-2016-145898;5215;OFF-AR-10002445;CM-12445;9/26/2016;9/26/2016;Same Day;35.4;5;0;13.452
CA-2016-145898;5216;OFF-PA-10001667;CM-12445;9/26/2016;9/26/2016;Same Day;29.9;5;0;13.455
US-2017-159562;5217;OFF-EN-10000461;JB-16000;9/9/2017;9/15/2017;Standard Class;17.48;2;0;8.2156
CA-2017-134635;5218;OFF-PA-10002254;NS-18640;4/15/2017;4/17/2017;Second Class;79.14;3;0;36.4044
CA-2017-167080;5219;OFF-AR-10001868;LC-16930;6/10/2017;6/14/2017;Standard Class;8.4;5;0;4.2
CA-2017-145653;5220;FUR-CH-10004875;CA-12775;9/1/2017;9/1/2017;Same Day;498.26;7;0;134.5302
CA-2014-140487;5221;FUR-BO-10000711;SR-20425;6/14/2014;6/20/2014;Standard Class;212.94;3;0;57.4938
CA-2017-117401;5222;OFF-AP-10000938;PP-18955;5/18/2017;5/22/2017;Second Class;706.86;7;0;197.9208
CA-2017-117401;5223;TEC-PH-10003555;PP-18955;5/18/2017;5/22/2017;Second Class;114.95;5;0;2.299
CA-2017-117401;5224;OFF-BI-10001267;PP-18955;5/18/2017;5/22/2017;Second Class;43.19;7;0;20.7312
US-2017-109582;5225;OFF-PA-10004071;JM-15865;9/12/2017;9/17/2017;Second Class;166.44;3;0;79.8912
CA-2016-119865;5226;OFF-BI-10001553;AS-10090;6/21/2016;6/26/2016;Standard Class;36.56;5;0.2;12.796
CA-2016-119865;5227;OFF-BI-10003007;AS-10090;6/21/2016;6/26/2016;Standard Class;186.144;6;0.2;60.4968
CA-2016-119865;5228;FUR-BO-10003272;AS-10090;6/21/2016;6/26/2016;Standard Class;353.568;2;0.2;-44.196
US-2014-147648;5229;OFF-PA-10001033;LS-16975;11/26/2014;12/1/2014;Standard Class;81.98;2;0;40.1702
CA-2017-124436;5230;OFF-BI-10001553;SA-20830;3/19/2017;3/22/2017;Second Class;14.624;2;0.2;5.1184
CA-2017-124436;5231;FUR-TA-10001095;SA-20830;3/19/2017;3/22/2017;Second Class;697.16;5;0.2;8.7145
CA-2017-124436;5232;FUR-FU-10001185;SA-20830;3/19/2017;3/22/2017;Second Class;30.93;1;0;12.6813
CA-2017-124436;5233;OFF-BI-10000343;SA-20830;3/19/2017;3/22/2017;Second Class;27.496;7;0.2;9.2799
CA-2014-115084;5234;FUR-CH-10004626;LS-17200;10/18/2014;10/22/2014;Standard Class;605.34;6;0;145.2816
CA-2017-131037;5235;FUR-TA-10001768;TM-21490;8/22/2017;8/23/2017;First Class;210.008;1;0.2;2.6251
CA-2016-111143;5236;OFF-AP-10001947;TT-21265;11/19/2016;11/22/2016;First Class;54.96;3;0;15.9384
CA-2014-166744;5237;FUR-FU-10004952;DN-13690;9/20/2014;9/24/2014;Standard Class;164.22;3;0;50.9082
CA-2014-166744;5238;FUR-BO-10001337;DN-13690;9/20/2014;9/24/2014;Standard Class;362.94;3;0;36.294
CA-2014-166744;5239;TEC-AC-10003628;DN-13690;9/20/2014;9/24/2014;Standard Class;59.98;2;0;26.3912
CA-2016-116561;5240;OFF-ST-10004186;EB-14110;9/11/2016;9/17/2016;Standard Class;332.94;3;0;6.6588
CA-2016-116561;5241;OFF-BI-10001658;EB-14110;9/11/2016;9/17/2016;Standard Class;39.872;2;0.2;12.9584
CA-2016-110730;5242;OFF-SU-10004737;CM-11815;9/23/2016;9/26/2016;Second Class;13.68;2;0;3.6936
CA-2017-146367;5243;OFF-BI-10002827;HM-14860;8/4/2017;8/8/2017;Standard Class;3.318;3;0.8;-5.6406
CA-2016-149454;5244;OFF-BI-10003694;KM-16375;7/25/2016;7/26/2016;First Class;10.44;1;0;4.8024
CA-2016-156265;5245;FUR-TA-10001691;BF-11020;8/2/2016;8/4/2016;Second Class;136.464;2;0.2;15.3522
CA-2016-156265;5246;TEC-PH-10001918;BF-11020;8/2/2016;8/4/2016;Second Class;333.576;3;0.2;33.3576
CA-2016-156265;5247;OFF-BI-10000285;BF-11020;8/2/2016;8/4/2016;Second Class;12.544;2;0.2;4.704
US-2015-168914;5248;OFF-AP-10000358;JE-15745;5/21/2015;5/27/2015;Standard Class;20.768;8;0.8;-52.9584
US-2017-110989;5249;TEC-AC-10002345;EJ-14155;11/3/2017;11/5/2017;Second Class;43.5;3;0;10.875
CA-2015-106215;5250;OFF-FA-10001229;BN-11470;4/16/2015;4/21/2015;Standard Class;12.576;4;0.2;4.0872
US-2016-169369;5251;TEC-AC-10001314;EC-14050;12/12/2016;12/18/2016;Standard Class;249.95;5;0;19.996
US-2016-169369;5252;OFF-PA-10004438;EC-14050;12/12/2016;12/18/2016;Standard Class;49.12;4;0;23.0864
CA-2015-132318;5253;OFF-AP-10000026;TT-21220;10/30/2015;11/2/2015;First Class;182.91;3;0;53.0439
US-2014-131982;5254;OFF-BI-10004224;NP-18685;3/7/2014;3/11/2014;Second Class;107.648;2;0.2;33.64
CA-2015-125185;5255;FUR-CH-10002647;AH-10195;3/5/2015;3/7/2015;Second Class;99.372;2;0.3;-7.098
CA-2015-125185;5256;FUR-FU-10003247;AH-10195;3/5/2015;3/7/2015;Second Class;33.568;2;0.2;-5.4548
CA-2016-130078;5257;OFF-PA-10003270;CC-12145;8/8/2016;8/14/2016;Standard Class;10.56;2;0;4.752
US-2017-114034;5258;OFF-PA-10004735;DL-13315;1/3/2017;1/8/2017;Standard Class;38.88;6;0;18.6624
US-2017-115595;5259;OFF-PA-10001745;XP-21865;10/9/2017;10/11/2017;First Class;35.2;5;0;16.544
CA-2017-158722;5260;OFF-PA-10000176;MA-17560;10/20/2017;10/26/2017;Standard Class;45.528;3;0.2;15.9348
CA-2014-105165;5261;TEC-PH-10000675;SZ-20035;9/7/2014;9/10/2014;First Class;196.776;3;0.2;14.7582
CA-2014-105165;5262;OFF-BI-10000050;SZ-20035;9/7/2014;9/10/2014;First Class;2.92;2;0.8;-4.818
CA-2014-105165;5263;FUR-TA-10004154;SZ-20035;9/7/2014;9/10/2014;First Class;200.795;1;0.3;-22.948
CA-2014-105165;5264;TEC-AC-10002718;SZ-20035;9/7/2014;9/10/2014;First Class;46.688;4;0.2;-2.918
CA-2014-105165;5265;OFF-AR-10003179;SZ-20035;9/7/2014;9/10/2014;First Class;21.864;3;0.2;3.5529
CA-2017-147452;5266;OFF-PA-10001838;CS-11845;9/30/2017;10/3/2017;First Class;11.76;2;0;5.7624
CA-2017-147452;5267;OFF-PA-10004039;CS-11845;9/30/2017;10/3/2017;First Class;167.94;3;0;82.2906
CA-2017-147452;5268;OFF-AP-10001626;CS-11845;9/30/2017;10/3/2017;First Class;3.89;1;0;1.0114
US-2017-114657;5269;TEC-MA-10003173;MH-18115;11/16/2017;11/21/2017;Standard Class;52.44;4;0;24.1224
CA-2017-144484;5270;FUR-FU-10000260;CB-12025;9/11/2017;9/11/2017;Same Day;32.36;4;0;11.6496
CA-2017-144484;5271;OFF-AP-10004487;CB-12025;9/11/2017;9/11/2017;Same Day;406.6;5;0;113.848
CA-2017-125913;5272;FUR-FU-10001487;JO-15145;1/16/2017;1/16/2017;Same Day;27.92;4;0;8.0968
CA-2017-125913;5273;FUR-TA-10001520;JO-15145;1/16/2017;1/16/2017;Same Day;399.672;7;0.2;-14.9877
US-2016-158309;5274;OFF-BI-10000145;PA-19060;11/26/2016;11/29/2016;First Class;3.744;4;0.7;-2.6208
CA-2015-162887;5275;FUR-CH-10000595;SV-20785;11/7/2015;11/9/2015;Second Class;715.2;3;0;178.8
CA-2017-147333;5276;TEC-AC-10004469;KL-16555;12/14/2017;12/20/2017;Standard Class;159.8;4;0;70.312
CA-2017-147333;5277;TEC-AC-10003038;KL-16555;12/14/2017;12/20/2017;Standard Class;44.75;5;0;8.5025
CA-2014-113859;5278;FUR-CH-10004698;BC-11125;9/13/2014;9/17/2014;Standard Class;340.116;6;0.3;-9.7176
CA-2014-159681;5279;OFF-PA-10003641;PO-18850;12/7/2014;12/13/2014;Standard Class;105.52;4;0;48.5392
US-2017-104094;5280;TEC-AC-10002134;AG-10675;9/7/2017;9/11/2017;Standard Class;13.48;1;0;1.8872
CA-2017-152709;5281;OFF-ST-10001837;DB-13210;10/7/2017;10/12/2017;Standard Class;85.52;2;0;22.2352
CA-2015-105158;5282;FUR-FU-10001706;SP-20860;9/5/2015;9/10/2015;Standard Class;6.16;2;0;2.9568
CA-2015-105158;5283;OFF-PA-10001970;SP-20860;9/5/2015;9/10/2015;Standard Class;36.84;3;0;17.3148
CA-2014-133424;5284;OFF-ST-10002957;Dl-13600;3/30/2014;4/4/2014;Standard Class;15.84;3;0;R0,00
CA-2014-133424;5285;OFF-LA-10002312;Dl-13600;3/30/2014;4/4/2014;Standard Class;44.4;3;0;22.2
CA-2017-105991;5286;OFF-EN-10002600;LH-17020;5/5/2017;5/6/2017;First Class;21.24;9;0.2;7.434
CA-2017-105991;5287;OFF-BI-10003274;LH-17020;5/5/2017;5/6/2017;First Class;9.552;8;0.7;-7.3232
CA-2017-105991;5288;FUR-BO-10004467;LH-17020;5/5/2017;5/6/2017;First Class;89.991;3;0.7;-152.9847
US-2017-136784;5289;OFF-PA-10000675;AD-10180;4/30/2017;5/5/2017;Standard Class;163.96;4;0;80.3404
CA-2014-146283;5290;OFF-PA-10002259;KT-16465;9/8/2014;9/15/2014;Standard Class;17.904;2;0.2;6.2664
CA-2014-146283;5291;FUR-CH-10004287;KT-16465;9/8/2014;9/15/2014;Standard Class;966.7;5;0.3;-13.81
CA-2014-146283;5292;OFF-PA-10000482;KT-16465;9/8/2014;9/15/2014;Standard Class;182.112;6;0.2;61.4628
CA-2017-151218;5293;OFF-ST-10004835;PJ-19015;6/20/2017;6/23/2017;First Class;4.464;1;0.2;0.3348
CA-2015-111073;5294;FUR-TA-10004086;MC-18100;12/26/2015;12/30/2015;Standard Class;51.588;1;0.4;-15.4764
CA-2017-144883;5295;OFF-LA-10000305;BO-11350;8/15/2017;8/19/2017;Standard Class;50.4;8;0;23.184
CA-2017-142174;5296;OFF-PA-10000806;DP-13000;3/4/2017;3/9/2017;Standard Class;89.568;2;0.2;32.4684
CA-2017-108791;5297;FUR-FU-10004018;TM-21490;7/27/2017;7/31/2017;Standard Class;14.89;1;0;4.0203
CA-2017-108791;5298;TEC-PH-10002660;TM-21490;7/27/2017;7/31/2017;Standard Class;543.92;8;0;135.98
CA-2016-106656;5299;OFF-EN-10001509;DV-13045;9/23/2016;9/26/2016;First Class;4.08;2;0;1.9176
CA-2016-106656;5300;OFF-LA-10003148;DV-13045;9/23/2016;9/26/2016;First Class;18.9;3;0;8.694
CA-2016-113831;5301;FUR-TA-10002645;AH-10690;5/30/2016;6/3/2016;Standard Class;2275.5;10;0;386.835
CA-2016-113831;5302;TEC-AC-10003033;AH-10690;5/30/2016;6/3/2016;Standard Class;1979.7;6;0;653.301
CA-2016-113831;5303;OFF-LA-10001297;AH-10690;5/30/2016;6/3/2016;Standard Class;62.1;6;0;29.808
US-2014-139500;5304;FUR-CH-10002017;AB-10165;11/16/2014;11/20/2014;Standard Class;37.296;2;0.3;-1.0656
US-2014-166310;5305;FUR-FU-10001546;JS-15940;9/21/2014;9/23/2014;First Class;8.544;2;0.6;-7.476
US-2016-168410;5306;FUR-FU-10000629;BV-11245;2/21/2016;2/26/2016;Standard Class;68.95;5;0;28.959
US-2016-168410;5307;OFF-ST-10000036;BV-11245;2/21/2016;2/26/2016;Standard Class;296.37;3;0;80.0199
US-2016-168410;5308;TEC-PH-10002583;BV-11245;2/21/2016;2/26/2016;Standard Class;39.98;2;0;1.999
CA-2017-131254;5309;FUR-CH-10003774;NC-18415;11/19/2017;11/21/2017;First Class;191.058;3;0.3;-46.3998
CA-2017-131254;5310;OFF-AR-10003876;NC-18415;11/19/2017;11/21/2017;First Class;13.04;5;0.2;3.912
CA-2017-131254;5311;OFF-BI-10003527;NC-18415;11/19/2017;11/21/2017;First Class;1525.188;6;0.8;-2287.782
CA-2016-123414;5312;OFF-LA-10004559;SU-20665;8/21/2016;8/27/2016;Standard Class;9.216;4;0.2;3.3408
CA-2016-123414;5313;OFF-SU-10002573;SU-20665;8/21/2016;8/27/2016;Standard Class;28.048;2;0.2;3.506
CA-2017-137876;5314;FUR-FU-10000222;DJ-13510;4/30/2017;5/5/2017;Standard Class;64.96;2;0;21.4368
CA-2017-137876;5315;OFF-EN-10001219;DJ-13510;4/30/2017;5/5/2017;Standard Class;30.56;4;0;14.9744
CA-2016-154060;5316;FUR-CH-10002304;DL-12865;5/2/2016;5/8/2016;Standard Class;187.056;9;0.2;11.691
US-2017-162558;5317;FUR-FU-10002364;Dp-13240;10/2/2017;10/5/2017;First Class;11.808;2;0.2;1.3284
US-2017-162558;5318;FUR-FU-10004864;Dp-13240;10/2/2017;10/5/2017;First Class;9.656;1;0.2;1.5691
US-2017-162558;5319;OFF-PA-10003172;Dp-13240;10/2/2017;10/5/2017;First Class;20.736;4;0.2;7.2576
US-2017-162558;5320;OFF-BI-10000977;Dp-13240;10/2/2017;10/5/2017;First Class;27.36;3;0.7;-21.888
US-2017-162558;5321;FUR-TA-10000198;Dp-13240;10/2/2017;10/5/2017;First Class;2314.116;7;0.4;-1002.7836
US-2017-162558;5322;OFF-BI-10003984;Dp-13240;10/2/2017;10/5/2017;First Class;34.236;4;0.7;-26.2476
US-2017-162558;5323;FUR-FU-10003691;Dp-13240;10/2/2017;10/5/2017;First Class;19.76;2;0.2;5.928
CA-2017-134439;5324;OFF-PA-10004082;TM-21010;9/18/2017;9/23/2017;Second Class;15.96;2;0;7.98
CA-2015-119508;5325;OFF-AR-10003723;TZ-21580;12/4/2015;12/9/2015;Standard Class;16.9;5;0;6.253
CA-2015-119508;5326;FUR-FU-10004270;TZ-21580;12/4/2015;12/9/2015;Standard Class;25.08;6;0;9.0288
CA-2015-152681;5327;OFF-AR-10003183;SC-20260;1/17/2015;1/22/2015;Standard Class;6.68;2;0;2.004
CA-2014-130813;5328;OFF-PA-10002005;LS-17230;1/6/2014;1/8/2014;Second Class;19.44;3;0;9.3312
CA-2015-120320;5329;TEC-PH-10000149;MV-18190;3/5/2015;3/9/2015;Standard Class;31.92;2;0.2;2.394
CA-2016-111941;5330;OFF-BI-10001524;BD-11620;12/25/2016;12/28/2016;Second Class;33.568;2;0.2;11.7488
CA-2016-123120;5331;FUR-FU-10004748;CV-12295;9/4/2016;9/8/2016;Standard Class;63.94;1;0;24.9366
CA-2016-123120;5332;OFF-BI-10001460;CV-12295;9/4/2016;9/8/2016;Standard Class;60.6;5;0.2;20.4525
CA-2016-123120;5333;OFF-SU-10002503;CV-12295;9/4/2016;9/8/2016;Standard Class;22.72;4;0;6.5888
CA-2014-103331;5334;FUR-FU-10001731;KB-16315;8/26/2014;9/1/2014;Standard Class;10.68;4;0;4.0584
CA-2014-103331;5335;OFF-PA-10002160;KB-16315;8/26/2014;9/1/2014;Standard Class;17.34;3;0;8.4966
CA-2014-103331;5336;OFF-PA-10002659;KB-16315;8/26/2014;9/1/2014;Standard Class;3.38;1;0;1.5548
CA-2015-169278;5337;OFF-BI-10001636;ME-18010;5/21/2015;5/25/2015;Standard Class;26.976;4;0.2;8.7672
CA-2017-111577;5338;OFF-PA-10000062;AJ-10780;10/16/2017;10/21/2017;Standard Class;307.776;7;0.2;111.5688
CA-2015-146486;5339;OFF-ST-10002554;DV-13465;11/9/2015;11/14/2015;Second Class;244.55;5;0;4.891
CA-2015-146486;5340;OFF-EN-10001509;DV-13465;11/9/2015;11/14/2015;Second Class;12.24;6;0;5.7528
CA-2015-146486;5341;TEC-AC-10002018;DV-13465;11/9/2015;11/14/2015;Second Class;13.98;2;0;6.0114
CA-2015-146486;5342;TEC-AC-10002637;DV-13465;11/9/2015;11/14/2015;Second Class;899.95;5;0;53.997
US-2014-168501;5343;OFF-EN-10001509;JK-15325;11/21/2014;11/27/2014;Standard Class;1.632;1;0.2;0.5508
US-2014-168501;5344;TEC-PH-10004922;JK-15325;11/21/2014;11/27/2014;Standard Class;267.96;5;0.2;16.7475
CA-2015-112053;5345;TEC-AC-10002550;SH-20395;10/11/2015;10/13/2015;Second Class;31.95;1;0;2.2365
CA-2017-108539;5346;OFF-ST-10003208;SC-20725;3/21/2017;3/23/2017;Second Class;725.84;4;0;210.4936
CA-2017-108539;5347;OFF-BI-10003981;SC-20725;3/21/2017;3/23/2017;Second Class;10.896;3;0.2;3.9498
CA-2017-108539;5348;OFF-BI-10001031;SC-20725;3/21/2017;3/23/2017;Second Class;8.544;2;0.2;2.8836
CA-2015-149811;5349;OFF-BI-10003676;CS-12250;1/4/2015;1/10/2015;Standard Class;32.34;3;0;15.5232
CA-2015-149811;5350;OFF-PA-10004082;CS-12250;1/4/2015;1/10/2015;Standard Class;39.9;5;0;19.95
US-2017-103814;5351;OFF-PA-10001019;LH-16900;12/9/2017;12/16/2017;Standard Class;143.856;9;0.2;48.5514
CA-2016-123932;5352;OFF-PA-10004665;YC-21895;9/6/2016;9/12/2016;Standard Class;41.92;4;0.2;15.196
CA-2016-123932;5353;TEC-PH-10002447;YC-21895;9/6/2016;9/12/2016;Standard Class;329.584;2;0.2;37.0782
US-2016-101616;5354;OFF-BI-10000014;CY-12745;9/3/2016;9/6/2016;First Class;87.28;8;0;41.0216
CA-2014-113768;5355;FUR-CH-10002439;AH-10030;5/13/2014;5/19/2014;Standard Class;279.456;6;0.2;20.9592
CA-2014-113768;5356;OFF-PA-10003063;AH-10030;5/13/2014;5/19/2014;Standard Class;R8,00;2;0;3.84
CA-2016-138037;5357;OFF-BI-10002982;AR-10540;9/29/2016;10/3/2016;Standard Class;27.24;5;0.2;9.534
CA-2014-150490;5358;TEC-AC-10004510;SS-20590;8/5/2014;8/11/2014;Standard Class;16.36;1;0;1.636
CA-2014-150490;5359;OFF-ST-10000321;SS-20590;8/5/2014;8/11/2014;Standard Class;15.78;2;0;0.6312
CA-2014-150490;5360;OFF-AR-10004602;SS-20590;8/5/2014;8/11/2014;Standard Class;45.98;2;0;12.8744
US-2017-126060;5361;FUR-BO-10003433;DW-13585;4/14/2017;4/18/2017;Standard Class;198.272;8;0.2;-32.2192
CA-2017-100951;5362;OFF-ST-10001496;NC-18625;6/9/2017;6/10/2017;First Class;720.76;5;0.2;54.057
CA-2016-122017;5363;FUR-FU-10000672;CD-11920;12/29/2016;1/2/2017;Standard Class;70.56;6;0;23.9904
CA-2016-122017;5364;OFF-AP-10001293;CD-11920;12/29/2016;1/2/2017;Standard Class;81.96;2;0;22.9488
CA-2014-123477;5365;OFF-AP-10000692;DW-13195;1/18/2014;1/21/2014;Second Class;64.864;4;0.2;6.4864
CA-2016-107790;5366;TEC-PH-10004539;EH-13990;11/20/2016;11/24/2016;Standard Class;151.192;1;0.2;13.2293
CA-2017-158071;5367;TEC-PH-10002923;BD-11320;6/10/2017;6/15/2017;Standard Class;88.776;3;0.2;7.7679
CA-2017-158071;5368;OFF-LA-10004689;BD-11320;6/10/2017;6/15/2017;Standard Class;11.56;4;0;5.4332
CA-2017-158071;5369;OFF-ST-10001228;BD-11320;6/10/2017;6/15/2017;Standard Class;15.58;1;0;3.895
CA-2017-147403;5370;OFF-PA-10003302;KH-16630;9/10/2017;9/13/2017;First Class;85.056;3;0.2;28.7064
US-2017-136721;5371;FUR-FU-10004665;NH-18610;4/8/2017;4/12/2017;Standard Class;273.96;2;0;71.2296
US-2017-136721;5372;FUR-FU-10004188;NH-18610;4/8/2017;4/12/2017;Standard Class;306.9;3;0;79.794
CA-2015-118738;5373;OFF-PA-10003177;AG-10495;10/24/2015;10/30/2015;Standard Class;15.552;3;0.2;5.4432
CA-2015-118738;5374;FUR-TA-10002607;AG-10495;10/24/2015;10/30/2015;Standard Class;347.361;7;0.3;-69.4722
CA-2015-118738;5375;OFF-PA-10001166;AG-10495;10/24/2015;10/30/2015;Standard Class;10.368;2;0.2;3.6288
CA-2017-134152;5376;TEC-AC-10004510;RP-19855;5/27/2017;5/31/2017;Standard Class;98.16;6;0;9.816
CA-2017-134152;5377;OFF-AR-10004062;RP-19855;5/27/2017;5/31/2017;Standard Class;31.44;3;0;7.86
CA-2014-125542;5378;OFF-EN-10000056;NB-18655;12/5/2014;12/7/2014;First Class;348.488;7;0.2;117.6147
CA-2014-125542;5379;OFF-ST-10001469;NB-18655;12/5/2014;12/7/2014;First Class;172.736;4;0.2;-30.2288
CA-2016-136021;5380;OFF-PA-10000551;JM-15580;8/14/2016;8/18/2016;Standard Class;15.54;3;0;7.6146
CA-2016-136021;5381;TEC-MA-10000423;JM-15580;8/14/2016;8/18/2016;Standard Class;105.552;6;0.2;35.6238
CA-2016-149195;5382;OFF-PA-10001870;DM-13525;9/5/2016;9/7/2016;Second Class;25.92;5;0.2;9.072
CA-2016-149195;5383;OFF-FA-10001843;DM-13525;9/5/2016;9/7/2016;Second Class;15.808;8;0.2;5.3352
CA-2016-149195;5384;OFF-PA-10002036;DM-13525;9/5/2016;9/7/2016;Second Class;10.368;2;0.2;3.7584
CA-2017-161410;5385;TEC-PH-10001760;CC-12220;6/26/2017;7/3/2017;Standard Class;358.2;3;0.4;41.79
CA-2017-161410;5386;TEC-PH-10000673;CC-12220;6/26/2017;7/3/2017;Standard Class;545.916;14;0.4;72.7888
CA-2017-152786;5387;OFF-BI-10000829;GA-14725;3/12/2017;3/17/2017;Standard Class;40.41;9;0;18.5886
CA-2017-164707;5388;TEC-PH-10001924;CV-12805;2/18/2017;2/21/2017;Second Class;167.976;3;0.2;10.4985
CA-2017-164707;5389;TEC-AC-10004864;CV-12805;2/18/2017;2/21/2017;Second Class;109.53;3;0;47.0979
CA-2017-164707;5390;OFF-LA-10004345;CV-12805;2/18/2017;2/21/2017;Second Class;9.82;2;0;4.8118
CA-2017-163874;5391;OFF-BI-10000088;NC-18535;11/10/2017;11/12/2017;Second Class;26.352;3;0.2;9.5526
US-2014-123183;5392;OFF-LA-10002787;GR-14560;11/19/2014;11/25/2014;Standard Class;22.5;6;0;10.8
